plotid_time,status,species,BA_m2_sum,n_trees,mean_dbh_cm,max_dbh_cm,min_dbh_cm,mean_ht2c,mean_ht,mean_ht2d,n_trees_ha,BA_m2_ha
RedAnt56 prefire ,live,ABCO,2.67366342341188,6,74.5,94.2,61.5,11.85,38.65,,24.28116,10.8199415616686
RedAnt56 prefire ,live,PILA,0.355729604749443,1,67.3,67.3,67.3,25,36,23,4.04686,1.43958790827633
RedAnt56 prefire ,live,PIPO,0.36316811075498,1,68,68,68,27.2,38.3,25,4.04686,1.4696905006899
RedAnt57 prefire ,dead,ABCO,0.0530214446127983,2,17.85,22.2,13.5,,7.25,1.3,8.09372,0.214570363345749
RedAnt57 prefire ,dead,CADE,0.0881413088872786,1,33.5,33.5,33.5,,8.5,6,4.04686,0.356695537283572
RedAnt57 prefire ,dead,PIPO,0.184745282985165,1,48.5,48.5,48.5,,11,7.3,4.04686,0.747638295901344
RedAnt57 prefire ,dead,PSME,0.377186682573461,1,69.3,69.3,69.3,,21.8,9.3,4.04686,1.52642169823924
RedAnt57 prefire ,live,ABCO,0.480190866304873,5,27.08,70.5,9.5,4.26,11.68,2.82,20.2343,1.94326520921454
RedAnt57 prefire ,live,CADE,0.165094620936961,2,30.55,41.4,19.7,7.15,14.75,5.05,8.09372,0.668114817684948
RedAnt57 prefire ,live,PILA,0.29186966548176,2,37.7,58.6,16.8,9.75,18.05,3.6,8.09372,1.18115567445151
RedAnt57 prefire ,live,PIPO,1.27457005770077,3,73.1666666666667,79.8,62.7,16.9333333333333,31.1333333333333,13.3333333333333,12.14058,5.15800658370694
RedAnt57 prefire ,live,PSME,0.0887225035281928,4,15.475,25.6,9.2,3.8,10.425,3.05,16.18744,0.359047550628102
RedAnt57 prefire ,live,QUKE,0.014957122623741,1,13.8,13.8,13.8,0,2.3,1.2,4.04686,0.0605293812611125
RedAnt59 prefire ,dead,ABCO,1.64753286895148,6,58.8666666666667,67.6,50.9,,21.6833333333333,,24.28116,6.66733486604499
RedAnt59 prefire ,live,ABCO,1.15346087550672,9,32.3555555555556,83.9,9,1.88888888888889,13.1666666666667,1.7,36.42174,4.66789467865313
RedAnt62 prefire ,live,CADE,0.209522435195405,1,51.65,51.65,51.65,17.7,34.1,8.7,4.04686,0.847907962094876
RedAnt62 prefire ,live,PSME,2.59507903572636,5,80.65,92.7,67.1,21.5,42.44,10.94,20.2343,10.5019215465196
spi1 prefire ,live,cade,0.0599498345112089,5,12.08,14.5,8.2,2.4,7.74,,20.2343,0.242608587290031
spi1 prefire ,live,pipo,1.2932470223759,11,38.4590909090909,45.3,31.2,8.72727272727273,18.8181818181818,,44.51546,5.23358964497215
spi1 prefire ,stump, ade,,1,,,,,,,4.04686,
spi1 prefire ,stump,cade,,4,,,,,,,16.18744,
spi1 prefire ,stump,pipo,,3,,,,,,,12.14058,
spi1 prefire ,stump,unk,,1,,,,,,,4.04686,
spi10 prefire ,live,pipo,1.45206847183227,10,42.75,53.6,34.7,7.6,20.36,,40.4686,5.87631781591913
spi11 prefire ,dead,unk snag,0.0221670777637296,1,16.8,16.8,16.8,,,,4.04686,0.0897070603189267
spi11 prefire ,live,cade,0.19166542620286,1,49.4,49.4,49.4,5,17,,4.04686,0.775643146683304
spi11 prefire ,live,pipo,1.75160205259246,14,36.6785714285714,90,23.2,,19.2857142857143,,56.65604,7.08848828255432
spi11 prefire ,live,psme,0.0568321965016027,1,26.9,26.9,26.9,1.5,12.7,,4.04686,0.229991942734476
spi11 prefire ,live,quke,0.309092661806902,4,30.775,39.7,22.6,7.75,18,,16.18744,1.25085472935988
spi11 prefire ,stump,unk,0.408721204232032,2,51,52,50,,15.745,,8.09372,1.65403749255844
spi2 prefire ,live,pipo,1.43430512157071,15,34.6933333333333,42,28.2,10.3866666666667,21.8,,60.7029,5.80443202427963
spi2 prefire ,stump,pipo,,3,,,,,,,12.14058,
spi3 prefire ,live,cade,0.525528760685154,1,81.8,81.8,81.8,15,29,,4.04686,2.12674132046632
spi3 prefire ,live,psme,0.394804734174793,1,70.9,70.9,70.9,16,26,,4.04686,1.5977194865426
spi3 prefire ,stump,abco,,2,,,,,,,8.09372,
spi3 prefire ,stump,cade,,2,,,,,,,8.09372,
spi3 prefire ,stump,pipo,,3,,,,,,,12.14058,
spi3 prefire ,stump,psme,,1,,,,,,,4.04686,
spi3 prefire ,stump,quke,,1,,,,,,,4.04686,
spi3 prefire ,stump,unk,,3,,,,,,,12.14058,
spi4 prefire ,live,abco,0.304835803761288,1,62.3,62.3,62.3,11,32,,4.04686,1.23362782080941
spi4 prefire ,live,cade,0.333140768171969,2,46,48.2,43.8,6,21,,8.09372,1.34817404908441
spi4 prefire ,stump,cad3,,1,,,,,,,4.04686,
spi4 prefire ,stump,cade,,2,,,,,,,8.09372,
spi4 prefire ,stump,pipo,,1,,,,,,,4.04686,
spi4 prefire ,stump,unk,,2,,,,,,,8.09372,
spi5 prefire ,live,abco,0.0779311327631118,1,31.5,31.5,31.5,5,18,,4.04686,0.315376383933727
spi5 prefire ,live,cade,0.953318646926313,3,62.8333333333333,72.7,49.3,16.6666666666667,25,,12.14058,3.85794709950022
spi5 prefire ,stump,abco,,2,,,,,,,8.09372,
spi5 prefire ,stump,cade,,7,,,,,,,28.32802,
spi5 prefire ,stump,pipo,,3,,,,,,,12.14058,
spi5 prefire ,stump,unk,,1,,,,,,,4.04686,
spi6 prefire ,dead,quke,0.579530382205873,1,85.9,85.9,85.9,,9,,4.04686,2.34527832253366
spi6 prefire ,live,abco,0.305815195271045,1,62.4,62.4,62.4,14,35,,4.04686,1.23759128113458
spi6 prefire ,live,cade,1.004445711169,2,77.7,96.6,58.8,15,28.5,,8.09372,4.06485117070137
spi6 prefire ,live,pisme,0.562122031914168,1,84.6,84.6,84.6,17,38,,4.04686,2.27482916607217
spi6 prefire ,stump,cade,,2,,,,,,,8.09372,
spi7 prefire ,live,pipo,1.47670150347952,11,41.1772727272727,47.1,34.1,7.86363636363636,20.2727272727273,,44.51546,5.97600424637115
spi7 prefire ,stump,pipo,,2,,,,,,,8.09372,
spi8 prefire ,live,pipo,0.895851848708685,8,35.9,50.6,10.7,6.5,16.75,,32.37488,3.62538701246523
spi8 prefire ,live,pìpo,0.165468470462738,1,45.9,45.9,45.9,8,21,,4.04686,0.669627734376835
spi8 prefire ,stump,quke,,1,,,,,,,4.04686,
spi9 prefire ,live,pipo,1.20152017452317,9,40.7444444444444,53.5,31.9,6,18.6555555555556,,36.42174,4.86238393347085
spings32 prefire NA,"","",,2,,,,7,19.65,4.25,8.09372,
spings32 prefire NA,live,pije,0.588096719974049,3,48.4666666666667,58.4,31.4,4.93333333333333,15.6666666666667,2.06666666666667,12.14058,2.37994509219418
spings32 prefire NA,stump,pije,,7,,,,,,,28.32802,
Springs01 postfire 1yr,live,PIJE,1.5492239917904,11,41.5227272727273,64,32.3,5.5,15.5,2.11818181818182,44.51546,6.2694926034169
Springs02 postfire 1yr,live,PIJE ,0.765639116402695,6,39.7333333333333,52,30.6,3.46666666666667,12.9,,24.28116,3.09843431460541
Springs03 postfire 1yr,live,PIJE,0.292376247297151,2,42.05,51.7,32.4,7,12.5,3.25,8.09372,1.18320574013695
Springs03 postfire 1yr,live,PIJE ,1.1345681226862,8,39.8875,71.3,26.9,4.9375,12.375,1.575,32.37488,4.59143835297386
Springs04 postfire 1yr,live,PIJE ,0.399498273599256,3,41.1666666666667,42,39.9,2.66666666666667,12.6666666666667,1,12.14058,1.61671358349788
Springs05 postfire 1yr,live,PIJE ,1.45714135856965,5,59.96,69.3,43.6,4.7,18.2,2.2,20.2343,5.89684707834118
Springs06 postfire 1yr,dead,PICO,0.0300344111664818,3,10.6333333333333,16,7.9,,5.36666666666667,0.633333333333333,12.14058,0.121545057173189
Springs06 postfire 1yr,live,PICO,1.27421819932357,26,20.5461538461538,67.1,7.5,3.01538461538462,8.99230769230769,0.630769230769231,105.21836,5.15658266211458
Springs07 postfire 1yr,dead,PICO,0.0103868907109313,1,11.5,11.5,11.5,,10.2,,4.04686,0.0420342925424392
Springs07 postfire 1yr,live,PICO,1.87311964183148,17,33.0705882352941,72.2,14.3,4.16470588235294,13.3882352941176,,68.79662,7.58025295374213
Springs08 postfire 1yr,dead,PICO,0.0889015743094474,3,17.8333333333333,28.7,11.8,,9.3,0.466666666666667,12.14058,0.35977222500993
Springs08 postfire 1yr,dead,PIJE,0.0206316243542876,2,11.15,13.8,8.5,,4.1,0.55,8.09372,0.0834932953343922
Springs08 postfire 1yr,live,PICO,0.784982687769011,4,48.475,59.7,28.6,5.625,15.675,0.95,16.18744,3.1767150398249
Springs08 postfire 1yr,live,PIJE,0.888974116991814,8,33.4125,58.6,10.2,5.6625,10.825,1.1125,32.37488,3.59755379508949
Springs09 postfire 1yr,dead,PICO,0.421770594716881,4,26.725,69.1,7.8,,9.25,0.45,16.18744,1.70684654893596
Springs09 postfire 1yr,live,PICO,0.57215078106259,10,25.57,44.4,14.5,2.465,10.14,0.27,40.4686,2.31541410985095
springs1 prefire NA,live,pije,1.51199749329215,11,40.9909090909091,63.5,31.6,4.91818181818182,14.1909090909091,,44.51546,6.11884217570426
springs1 prefire NA,stump,pije,,15,,,,,,,60.7029,
Springs10 postfire 1yr,dead,PICO,0.00502654824574367,1,8,8,8,2,5.5,1.2,4.04686,0.0203417370337702
Springs10 postfire 1yr,live,PICO,1.68966790962143,10,42.2,75.9,13.7,2.83,15.42,1.15,40.4686,6.83784947673057
Springs10 postfire 1yr,live,PIJE,0.111938873238221,2,25.15,34.1,16.2,2.95,11.55,1.8,8.09372,0.453000948552828
springs10 prefire NA,live,pico,1.700980784767,11,39.2545454545455,75.3,8.1,2.61818181818182,13.7818181818182,0.731818181818182,44.51546,6.8836310986422
springs10 prefire NA,live,pije,0.10955518981231,2,24.9,33.7,16.1,2.5,11.1,1.25,8.09372,0.443354515443845
Springs11 postfire 1yr,live,PIJE,1.18943839457563,5,49.44,94.3,28.1,7,15.6,2.46,20.2343,4.81349066147234
springs11 prefire NA,live,pije,1.17766606150447,5,49.14,94,27.9,6.46,15.4,2.88,20.2343,4.76584967765997
springs11 prefire NA,stump,pije,,6,,,,,,,24.28116,
Springs12 postfire 1yr,live,PIJE,1.33563869189574,9,41.8444444444444,67.3,30.7,7.22222222222222,15.1111111111111,2.31111111111111,36.42174,5.40514279668519
springs12 prefire NA,live,pije,1.32801718811813,9,41.8666666666667,66.6,30.7,,,,36.42174,5.37429963790774
springs12 prefire NA,stump,pije,,5,,,,,,,20.2343,
Springs13 postfire 1yr,live,PIJE,0.414257475885821,5,29.18,41.5,8.8,2.98,8.92,0.594,20.2343,1.67644200886329
springs13 prefire NA,live,pije,0.40220397027216,5,28.92,40.9,9.6,1.79,8.33,0.95,20.2343,1.62766315913559
springs13 prefire NA,stump,pije,,2,,,,,,,8.09372,
Springs14 postfire 1yr,live,PIJE,1.28212244644,10,38.31,69.9,23.8,6.9,14.1,2.57,40.4686,5.18857004360018
springs14 prefire NA,live,pije,1.25455261471026,10,37.9,69.4,23.6,7.4,13.11,3.75,40.4686,5.07699879436636
springs14 prefire NA,stump,pije,,4,,,,,,,16.18744,
Springs15 postfire 1yr,dead,PICO,0.0103868907109313,1,11.5,11.5,11.5,,5,0,4.04686,0.0420342925424392
Springs15 postfire 1yr,live,PICO,0.312951322983674,3,35.7333333333333,45.8,29.7,4.73333333333333,13,0.633333333333333,12.14058,1.26647019092971
Springs15 postfire 1yr,live,PIJE,0.53560698991787,3,44.6,57.6,20.8,6,13.6333333333333,2.46666666666667,12.14058,2.16752650321903
springs15 prefire NA,live,pije,0.870676695979143,7,36.3142857142857,57.6,10.8,3.57142857142857,12.1571428571429,1.2,28.32802,3.52350669389016
springs15 prefire NA,stump,pije,,1,,,,,,,4.04686,
Springs16 postfire 1yr,live,PIJE,1.27129730355389,5,55.36,74.1,35.8,5.6,14.94,2.2,20.2343,5.14476220586011
springs16 prefire NA,live,pije,1.06908398001661,5,45.36,73.3,0.5,6,14.78,2.55,20.2343,4.32643319537
Springs17 postfire 1yr,live,PIJE,0.687035682811715,3,53.9666666666667,56,51.5,3.9,15,1,12.14058,2.78033722334342
springs17 prefire NA,live,pije,0.702732650505377,3,54.5666666666667,57.5,52.1,3.83333333333333,14.6666666666667,2.25,12.14058,2.84386065402419
springs17 prefire NA,stump,pije,,3,,,,,,,12.14058,
Springs18 postfire 1yr,live,PIJE,1.33297854831631,9,42.9444444444444,50.1,29,4.21111111111111,14,1.74444444444444,36.42174,5.39437756803935
springs18 prefire NA,live,pije,1.31857198980511,9,42.7111111111111,50,28.7,4.41111111111111,13.3444444444444,2.08888888888889,36.42174,5.33607624266272
springs18 prefire NA,stump,pije,,7,,,,,,,28.32802,
Springs19 postfire 1yr,live,PIJE,0.254592312452427,2,40.25,41.1,39.4,4,14.5,1.3,8.09372,1.03029944557123
Springs19 postfire 1yr,live,PIJE ,0.694091699911678,4,46.425,58.8,39.7,3.125,13.75,1,16.18744,2.80889193670457
springs19 prefire NA,live,pije,0.94087401302728,6,44.2333333333333,57.9,39.5,3.66666666666667,14.3333333333333,1.56666666666667,24.28116,3.80758540835958
springs19 prefire NA,stump,pije,,2,,,,,,,8.09372,
springs2 prefire NA,live,pije,0.751791761383835,6,39.3166666666667,52.3,30.2,,12.7666666666667,,24.28116,3.04239600747379
springs2 prefire NA,stump,pije,,22,,,,,,,89.03092,
Springs20 postfire 1yr,dead,PIJE ,0.00967689077121996,1,11.1,11.1,11.1,,4,1,4.04686,0.0391610221864192
Springs20 postfire 1yr,live,PIJE,0.287824079542099,2,42.65,46.3,39,4,12.5,1.75,8.09372,1.16478375453574
Springs20 postfire 1yr,live,PIJE ,0.383509137788811,3,39.9666666666667,47.7,35.3,4.5,14.6666666666667,2,12.14058,1.55200778935203
springs20 prefire NA,live,pije,0.664286035960286,6,35.6416666666667,47,11.2,4.1,11.6333333333333,,24.28116,2.68827258748624
springs20 prefire NA,stump,pije,,16,,,,,,,64.74976,
Springs21 postfire 1yr,live,PIJE,1.13702798973396,8,41.9625,51.6,28.3,8.4125,14.85,1.4125,32.37488,4.60139309053476
springs21 prefire NA,dead,pije,,1,,,,,,,4.04686,
springs21 prefire NA,live,pije,1.01485616382483,8,39.5125,51.4,28.5,3.825,13.5375,1.5,32.37488,4.10698081513615
springs21 prefire NA,stump,pije,,10,,,,,,,40.4686,
Springs22 postfire 1yr,live,PIJE,2.40727069990395,14,46.3607142857143,54.3,34.3,,,,56.65604,9.74188750461329
springs22 prefire NA,live,pije,1.18829485484973,7,46.1142857142857,53.5,35.2,5.45714285714286,15.9285714285714,2.32857142857143,28.32802,4.80886291629716
springs22 prefire NA,stump,pije,,23,,,,,,,93.07778,
Springs23 postfire 1yr,live,PIJE,0.963404730140663,6,43.95,57.5,24.8,3.91666666666667,12.5,1.53333333333333,24.28116,3.89876406621704
springs23 prefire NA,live,pije,0.772413960960162,5,42.88,56.5,24.5,3.8,11.4,2,20.2343,3.12585116205124
springs23 prefire NA,stump,pije,,6,,,,,,,24.28116,
Springs24 postfire 1yr,dead,PIJE ,0.041547562843725,1,23,23,23,,5,0.8,4.04686,0.168137170169757
Springs24 postfire 1yr,live,PIJE,0.328978157905962,2,45.3,51.8,38.8,5,13.5,1.1,8.09372,1.33132854810332
Springs24 postfire 1yr,live,PIJE ,0.60861603239097,3,50.4,59.2,43.5,7.66666666666667,19.3333333333333,3.06666666666667,12.14058,2.46298387684172
springs24 prefire NA,live,pije,0.968242782827191,6,44.0166666666667,58.5,23.9,3.88333333333333,16.25,,24.28116,3.91834298811205
springs24 prefire NA,stump,pije,,5,,,,,,,20.2343,
Springs25 postfire 1yr,live,PIJE,0.380032965517614,3,39.6333333333333,48.2,32.5,2.83333333333333,12,1.33333333333333,12.14058,1.53794020683461
springs25 prefire NA,live,pije,0.376382434854142,3,39.4333333333333,48.2,32.6,3,11.5666666666667,1.5,12.14058,1.52316702031383
springs25 prefire NA,stump,pije,,2,,,,,,,8.09372,
Springs26 postfire 1yr,dead,PICO,0.300037806381093,9,18.5111111111111,39,7.2,,10.7777777777778,1.53333333333333,36.42174,1.21421099713139
Springs26 postfire 1yr,dead,PIJE,0.068570757451741,7,10.6428571428571,16.2,7.8,,5.62857142857143,0.871428571428572,28.32802,0.277496255501153
Springs26 postfire 1yr,live,PICO,0.341791928941792,5,28.94,38.9,21.7,4.66,12.9,0.58,20.2343,1.38318408555738
Springs26 postfire 1yr,live,PIJE,1.03164562036378,10,30.94,62.5,9.2,4.93,11.61,1.78,40.4686,4.17492539522535
springs26 prefire NA,dead,pico,0.573882584012882,2,49.7,84.1,15.3,,14.5,1.5,8.09372,2.32242247393837
springs26 prefire NA,live,"",0.00477836242611008,1,7.8,7.8,7.8,4,6,0.6,4.04686,0.0193373637677278
springs26 prefire NA,live,pico,0.628061901868069,13,23.0423076923077,39.3,8.8,4.41538461538462,11.2384615384615,0.903846153846154,52.60918,2.54167858819381
springs26 prefire NA,live,pije,1.10654099287582,17,22.7205882352941,61.2,8.1,3.75294117647059,8.82941176470588,1.84117647058824,68.79662,4.47801648242943
Springs27 postfire 1yr,dead,PICO,0.079407681310299,2,21.35,28.4,14.3,,9.75,0,8.09372,0.321351769187397
Springs27 postfire 1yr,dead,PIJE,0.00769768739945839,1,9.9,9.9,9.9,,5.2,0.5,4.04686,0.0311514632293722
Springs27 postfire 1yr,live,PICO,0.367461882514274,3,39.2333333333333,45.5,35.1,3.43333333333333,14.7666666666667,0.433333333333333,12.14058,1.48706679387171
Springs27 postfire 1yr,live,PIJE,0.772527843693854,13,24.6538461538462,49.6,9.4,4.51538461538462,10.0461538461538,1.34615384615385,52.60918,3.12631202953091
springs27 prefire NA,dead,pico,0.0979085204472893,2,23.95,31,16.9,,10.75,0.275,8.09372,0.396222075057317
springs27 prefire NA,dead,pije,0.00785398163397448,1,10,10,10,,5,0.8,4.04686,0.031783964115266
springs27 prefire NA,live,pico,0.375856218084666,3,39.6333333333333,46.5,35.1,3,14,0.866666666666667,12.14058,1.52103749471811
springs27 prefire NA,live,pije,0.766898895056785,13,24.5846153846154,49.7,9.2,3.69230769230769,9.58461538461538,1.21923076923077,52.60918,3.1035324624495
springs27 prefire NA,stump,pije,,1,,,,,,,4.04686,
Springs28 postfire 1yr,dead,PIJE,0.0346596209507294,4,10.4,12.5,8.7,,5,1.125,16.18744,0.140262633640669
Springs28 postfire 1yr,live,PIJE,1.5919683050856,23,25.9086956521739,60.3,9.7,3.93478260869565,9.13478260869565,1.03478260869565,93.07778,6.44247285511872
springs28 prefire NA,live,pije,1.75167038223268,28,24.2642857142857,61.8,7.9,3.46607142857143,8.49464285714286,1.38928571428571,113.31208,7.08876480304212
Springs29 postfire 1yr,live,PIJE,0.733244583755204,5,42.6,53.4,31.8,5.3,14.6,1.4,20.2343,2.96733817621559
springs29 prefire NA,live,pije,0.710506521526685,5,41.94,52.8,31.6,5.86,14.84,1.34,20.2343,2.87532042170548
springs3 prefire NA,live,pije,1.45592948920353,10,40.65,72.2,27.2,3.6,11.88,,40.4686,5.8919428126782
springs3 prefire NA,stump,pije,,5,,,,,,,20.2343,
Springs30 postfire 1yr,dead,PIJE,0.0589943976454359,8,9.55,12.5,7.8,,4.625,0.5625,32.37488,0.238742068055409
Springs30 postfire 1yr,dead,PIJE ,0.0122718463030851,1,12.5,12.5,12.5,,5,0.5,4.04686,0.0496624439301031
Springs30 postfire 1yr,live,PICO,0.102353874052119,1,36.1,36.1,36.1,7,16,1,4.04686,0.414211798746558
Springs30 postfire 1yr,live,PIJE,1.50808385424394,16,27.0875,100.7,10,5.3625,9.3125,0.7625,64.74976,6.10300422638562
Springs30 postfire 1yr,live,PIJE ,0.131438738839053,3,21.8333333333333,34.2,13,5,9.33333333333333,0.7,12.14058,0.531914174658211
springs30 prefire NA,live,pico,0.101222900696827,1,35.9,35.9,35.9,4,13.5,1.75,4.04686,0.409634907913959
springs30 prefire NA,live,pije,1.776897371241,32,20.10625,101,7.7,2.4640625,7.0359375,0.6753125,129.49952,7.19085489578036
Springs31 postfire 1yr,dead,PIJE,0.100521540136913,5,15.88,18.3,12.7,,7.32,1.28,20.2343,0.406796599918466
Springs31 postfire 1yr,live,PICO,0.0745060113725355,1,30.8,30.8,30.8,6.5,14.9,1.5,4.04686,0.301515397183059
Springs31 postfire 1yr,live,PIJE,1.486406079536,15,34.4866666666667,50.8,18.8,6.31333333333333,13.8466666666667,2.92666666666667,60.7029,6.01527730703107
Springs33 postfire 1yr,live,PIJE,1.29865900477033,6,52.2333333333333,59.8,43.9,4.16666666666667,16.2166666666667,1.41666666666667,24.28116,5.25549118004488
Springs34 postfire 1yr,live,PIJE,0.668569401193915,4,43.725,61,20.4,3.025,14.5,1.2,16.18744,2.70560676691561
Springs35 postfire 1yr,live,PICO,0.420950639034294,3,41.9,49.7,37.1,1.9,11.1666666666667,0,12.14058,1.70352830308232
Springs35 postfire 1yr,live,PIJE,0.604345822576578,4,37.575,75.2,16.6,5.4,11.875,1.075,16.18744,2.44570293555225
springs35 prefire NA,live,PICO,,3,,,,2.7,12.9333333333333,0.7,12.14058,
springs35 prefire NA,live,PIJE,,4,,,,2.075,9.525,0.25,16.18744,
Springs37 postfire 1yr,dead,PIJE,0.0484166551807991,3,13.8,18.6,9.1,,4.86666666666667,1.43333333333333,12.14058,0.195935425184969
Springs37 postfire 1yr,live,PICO,0.336005900672043,2,45.2,55,35.4,2.5,16,0.05,8.09372,1.35976883919366
Springs37 postfire 1yr,live,PIJE,2.29674220541765,11,48.5181818181818,87.7,17.3,5.43636363636364,16.3363636363636,1.42727272727273,44.51546,9.29459416141646
springs37 prefire NA,live,pico,0.507141804281857,3,45.3,59.2,36,1.2,14.7333333333333,0.103333333333333,12.14058,2.05233188207607
springs37 prefire NA,live,pije,2.22350853906982,13,41.2538461538462,87.5,9.5,4.91538461538462,13.9846153846154,1.32923076923077,52.60918,8.99822776642008
springs37 prefire NA,stump,pico,,1,,,,,,,4.04686,
springs37 prefire NA,stump,pije,,2,,,,,,,8.09372,
Springs38 postfire 1yr,dead,PICO,0.241922269280499,1,55.5,55.5,55.5,,16,1.3,4.04686,0.97902555466048
Springs38 postfire 1yr,live,PIJE,1.93446630697629,8,54.7875,65.7,44,9.3375,19.1375,3.5625,32.37488,7.82851431905006
springs38 prefire NA,dead,pico,0.237582944427728,1,55,55,55,,15,2,4.04686,0.961464914486796
springs38 prefire NA,live,pije,1.92387992513185,8,54.625,65.3,43.8,8.25,18.7875,3.325,32.37488,7.78567271381909
springs38 prefire NA,stump,pije,,18,,,,,,,72.84348,
Springs39 postfire 1yr,dead,PICO,0.218956441584594,1,52.8,52.8,52.8,,13,0,4.04686,0.886086065191031
Springs39 postfire 1yr,live,PICO,0.137885286964219,1,41.9,41.9,41.9,6,12.3,1,4.04686,0.558002452404021
Springs39 postfire 1yr,live,PIJE,0.735091251186892,3,55.7166666666667,60,50.5,5,18.6666666666667,1.86666666666667,12.14058,2.97481138077819
springs39 prefire NA,dead,pico,0.238447667805629,1,55.1,55.1,55.1,,13.7,0.01,4.04686,0.964964328935887
springs39 prefire NA,live,pico,0.141862543263664,1,42.5,42.5,42.5,7.4,13,0.5,4.04686,0.574097851831992
springs39 prefire NA,live,pije,0.729065480127766,3,55.5,59.5,50.5,5.23333333333333,18.5,1.83333333333333,12.14058,2.95042592890985
springs39 prefire NA,stump,pico,,1,,,,,,,4.04686,
springs39 prefire NA,stump,pije,,3,,,,,,,12.14058,
Springs4 prefire NA,live,pije,0.389212699251403,3,40.6333333333333,41.5,39.4,3,11.8666666666667,,12.14058,1.57508930409253
Springs4 prefire NA,stump,pije,,4,,,,,,,16.18744,
Springs40 postfire 1yr,dead,PICO,0.0486954715288052,1,24.9,24.9,24.9,,8.9,0,4.04686,0.197063755911061
Springs40 postfire 1yr,dead,PIJE,0.00679290871522453,1,9.3,9.3,9.3,,3.2,0.3,4.04686,0.0274899505632935
Springs40 postfire 1yr,live,PICO,0.160932796069118,4,22.4,27.5,18.5,2.5,5.475,0.15,16.18744,0.651272495100269
Springs40 postfire 1yr,live,PIJE,0.239229138978209,2,32.7,54,11.4,3.35,9.95,0.85,8.09372,0.968126833365355
springs40 prefire NA,live,pico,0.213417224687693,5,23.07,27.4,18.2,1.2,5.98,0.17,20.2343,0.863669629899637
springs40 prefire NA,live,pije,0.248021867766984,3,24.9833333333333,54.25,9.8,2.13333333333333,7.46666666666667,0.6,12.14058,1.0037097757915
springs40 prefire NA,stump,pije,,3,,,,,,,12.14058,
Springs41 prefire ,live,PIJE,1.7415774267844,8,51.80625,68,38.15,3.775,16.85,2.475,32.37488,7.0479200253567
Springs42 prefire ,live,PIJE,0.786299015090865,4,49.425,58.5,38,4.975,13.9,2.45,16.18744,3.18204203221062
Springs43 prefire ,live,PIJE,0.805016624120953,15,24.42,40.9,9.1,2.96,7.98,1.36,60.7029,3.25778957549012
Springs44 prefire ,dead,PIJE,0.14793445646489,1,43.4,43.4,43.4,,12.9,2,4.04686,0.598670034489504
Springs44 prefire ,live,PIJE,1.51023977220246,10,42.65,61.7,27.2,6.81,16.25,3.45,40.4686,6.11172892453526
Springs45 prefire ,live,PIJE,0.894434990421916,4,51.4,65.4,29.2,3.075,14.4,0.45,16.18744,3.61965318533884
Springs46 prefire ,live,PICO,0.258374790007349,2,39.75,47.8,31.7,2.85,16.05,1.25,8.09372,1.04560660268914
Springs46 prefire ,live,PIJE ,0.971385946277108,4,54.975,65.4,45.9,3.9,18.225,1.9,16.18744,3.93106293055098
Springs47 prefire ,live,PIJE,0.951352009925166,5,47.5,65.5,26.9,4.06,13.82,1.9,20.2343,3.84998839488576
Springs48 prefire ,live,PIJE ,0.718162582823483,3,54.9666666666667,62.2,50.5,3.76666666666667,17.6,2.6,12.14058,2.90630342992504
Springs49 prefire ,live,PIJE,1.47384756290328,6,54.05,72.1,36.6,7.51666666666667,17.6,3.11666666666667,24.28116,5.96445474841076
Springs5 prefire NA,live,pije,1.3934094392026,5,58.88,68.6,45.9,5.04,17.6,,20.2343,5.63893292313144
Springs5 prefire NA,stump,pije,,20,,,,,,,80.9372,
Springs50 prefire ,live,PIJE,0.544178040075027,2,57.85,68.7,47,4,17.1,1.4,8.09372,2.20221234325802
Springs51 prefire ,live,PIJE,1.89645696285867,8,53.425,77.2,33.7,4.8875,17.5625,1.525,32.37488,7.67469582471423
springs6 prefire NA,dead,pico,0.0203583057934253,1,16.1,16.1,16.1,,5.9,0.4,4.04686,0.082387213383181
springs6 prefire NA,live,pico,1.29810215747249,28,19.6821428571429,68.9,7.7,2.38214285714286,8.10714285714286,,113.31208,5.2532376969891
springs7 prefire NA,dead,pico,0.0113097335529233,1,12,12,12,,9.4,,4.04686,0.045768908325983
springs7 prefire NA,live,pico,1.88754112290778,17,33.1764705882353,72.4,13.9,3.47058823529412,14.1235294117647,,68.79662,7.63861466865058
springs7 prefire NA,stump,pico,,5,,,,,,,20.2343,
springs8 prefire NA,live,pico,0.869547293420178,7,35.2857142857143,59.6,11.8,3.28571428571429,12.7142857142857,,28.32802,3.51893615985038
springs8 prefire NA,live,pije,0.904654591324044,10,28.8,57.7,8.2,3.28,8.84,,40.4686,3.66101047944562
sugarpine1 prefire ,dead,abco,2.02726659776884,9,50.4222222222222,74.8,23.9,,13.4888888888889,,36.42174,8.20406410384681
sugarpine1 prefire ,dead,cade,0.00311724531052447,1,6.3,6.3,6.3,,1.6,,4.04686,0.0126150553573491
sugarpine1 prefire ,dead,pico,0.187037860224122,1,48.8,48.8,48.8,,6,2,4.04686,0.75691603502659
sugarpine1 prefire ,live,abco,1.26864894094692,9,40.9333333333333,57.2,22.4,7.02222222222222,20.1111111111111,,36.42174,5.13404465316044
